competition_id,hotkey,is_screener,pass_with_compression,pass_without_compression,platform_score,run_count,task_id,task_name,tokens_with_compression,tokens_without_compression
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.415760306312451,5,224,Will be available after uploads finish,755927.6,1827000
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.5944397331135018,5,225,Will be available after uploads finish,158056,432782
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.665840914519562,5,226,Will be available after uploads finish,146830.2,439968
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,False,3.0445301146575927,5,227,Will be available after uploads finish,1691442.2,917488
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,True,True,True,1.2798298859525254,5,228,Will be available after uploads finish,372805.6,574499
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,False,False,-0.0034312328644266073,5,229,Will be available after uploads finish,795040.8,1021877
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,False,False,0.6336759081725207,5,230,Will be available after uploads finish,2114376.6,713141
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,False,1.1433459511717676,5,231,Will be available after uploads finish,1648772,2033013
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,False,True,-0.5197531248645786,5,232,Will be available after uploads finish,328556.6,664367
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,2.1622815294956865,5,233,Will be available after uploads finish,308266.8,782437
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,True,True,True,1.7858884533508643,5,234,Will be available after uploads finish,114928.8,542683
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.6485348729759284,5,235,Will be available after uploads finish,285852.4,1041765
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.9853685635688667,5,236,Will be available after uploads finish,40450.2,647943
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,False,1.9410432234245107,5,237,Will be available after uploads finish,664364.6,1797234
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.299278410387292,5,238,Will be available after uploads finish,672525.8,1129225
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.6221598263229224,5,239,Will be available after uploads finish,678793.4,1493751
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,False,False,0.020446740340129686,5,240,Will be available after uploads finish,496959.2,756373
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,3.06251810985436,5,241,Will be available after uploads finish,177877.6,1122536
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,-0.9282670809528867,5,242,Will be available after uploads finish,653594.6,707107
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.7507697657267218,5,243,Will be available after uploads finish,988705.8,1358706
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,False,False,-0.7062416139424054,5,244,Will be available after uploads finish,688373.4,705372
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.4566264117104752,5,245,Will be available after uploads finish,267599.6,673863
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.6345621696778418,5,246,Will be available after uploads finish,817823.6,1150220
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,True,True,True,1.5799463677886774,5,247,Will be available after uploads finish,474871.6,1344878
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,False,True,-1.1612762383777189,5,248,Will be available after uploads finish,510296,1062450
